Timestamp,Date,Time,TC1_Temp_C,TC2_Temp_C,Env_Temp_C,Flow_slm,Gas_Temp_C,Pressure_kPa,Humidity_%
1774658662983,3/27/2026,5:44:22 PM,23.4375,23.15625,25.61,,25.12,96.789,15.768
1774658663141,3/27/2026,5:44:23 PM,23.4375,23.15625,25.61,,25.12,96.789,15.729
1774658663251,3/27/2026,5:44:23 PM,23.515625,23.15625,25.61,,25.12,96.789,15.729
1774658663642,3/27/2026,5:44:23 PM,23.515625,23.1015625,25.61,,25.12,96.789,15.729
1774658664005,3/27/2026,5:44:24 PM,23.578125,23.1015625,25.61,,25.1,96.789,15.758
1774658664141,3/27/2026,5:44:24 PM,23.578125,23.15625,25.61,,25.1,96.789,15.758
1774658664202,3/27/2026,5:44:24 PM,23.578125,23.15625,25.61,,25.1,96.789,15.758
1774658664407,3/27/2026,5:44:24 PM,23.578125,23.15625,25.61,,25.1,96.789,15.758
1774658664457,3/27/2026,5:44:24 PM,23.578125,23.15625,25.61,,25.1,96.789,15.758
1774658664512,3/27/2026,5:44:24 PM,23.578125,23.15625,25.62,,25.18,96.79,15.749
1774658664560,3/27/2026,5:44:24 PM,23.578125,23.15625,25.62,,25.18,96.79,15.749
1774658664782,3/27/2026,5:44:24 PM,23.40625,23.15625,25.62,,25.18,96.79,15.749
1774658664877,3/27/2026,5:44:24 PM,23.40625,23.1015625,25.62,,25.18,96.79,15.749
1774658664936,3/27/2026,5:44:24 PM,23.40625,23.1015625,25.62,,25.18,96.79,15.749
1774658664978,3/27/2026,5:44:24 PM,23.40625,23.1015625,25.62,,25.18,96.79,15.749
1774658665138,3/27/2026,5:44:25 PM,23.40625,23.1015625,25.62,,25.18,96.79,15.749
1774658665249,3/27/2026,5:44:25 PM,23.40625,23.1015625,25.62,,25.13,96.791,15.764
1774658665646,3/27/2026,5:44:25 PM,23.453125,23.125,25.62,,25.13,96.791,15.764
1774658666002,3/27/2026,5:44:26 PM,23.453125,23.125,25.62,,25.095,96.79,15.744
1774658666124,3/27/2026,5:44:26 PM,23.5234375,23.125,25.62,,25.095,96.79,15.744
1774658666200,3/27/2026,5:44:26 PM,23.5234375,23.125,25.62,,25.095,96.79,15.744
1774658666388,3/27/2026,5:44:26 PM,23.5234375,23.1640625,25.62,,25.095,96.79,15.744
1774658666440,3/27/2026,5:44:26 PM,23.5234375,23.1640625,25.62,,25.095,96.79,15.744
1774658666489,3/27/2026,5:44:26 PM,23.5234375,23.1640625,25.62,,25.095,96.79,15.744
1774658666600,3/27/2026,5:44:26 PM,23.5234375,23.1640625,25.62,,25.095,96.79,15.744
1774658666786,3/27/2026,5:44:26 PM,23.5234375,23.1640625,25.62,,25.1,96.789,15.739
1774658666870,3/27/2026,5:44:26 PM,23.40625,23.1640625,25.62,,25.1,96.789,15.739
1774658666922,3/27/2026,5:44:26 PM,23.40625,23.1640625,25.62,,25.1,96.789,15.739
1774658666975,3/27/2026,5:44:26 PM,23.40625,23.1171875,25.62,,25.1,96.789,15.739
1774658667124,3/27/2026,5:44:27 PM,23.40625,23.1171875,25.62,,25.1,96.789,15.739
1774658667245,3/27/2026,5:44:27 PM,23.40625,23.1171875,25.62,,25.1,96.789,15.739
1774658667643,3/27/2026,5:44:27 PM,23.4375,23.1171875,25.62,,25.085,96.789,15.734
1774658667998,3/27/2026,5:44:27 PM,23.4375,23.15625,25.62,,25.085,96.789,15.734
1774658668117,3/27/2026,5:44:28 PM,23.4375,23.15625,25.62,,25.125,96.79,15.754
1774658668202,3/27/2026,5:44:28 PM,23.4375,23.15625,25.62,,25.125,96.79,15.754
1774658668389,3/27/2026,5:44:28 PM,23.546875,23.15625,25.62,,25.125,96.79,15.754
1774658668438,3/27/2026,5:44:28 PM,23.546875,23.15625,25.62,,25.125,96.79,15.754
1774658668501,3/27/2026,5:44:28 PM,23.546875,23.15625,25.62,,25.125,96.79,15.754
1774658668541,3/27/2026,5:44:28 PM,23.546875,23.15625,25.62,,25.125,96.79,15.754
1774658668834,3/27/2026,5:44:28 PM,23.546875,23.15625,25.62,,25.125,96.79,15.754
1774658668923,3/27/2026,5:44:28 PM,23.546875,23.15625,25.62,,25.08,96.79,15.739
1774658668973,3/27/2026,5:44:28 PM,23.4921875,23.15625,25.62,,25.08,96.79,15.739
1774658669024,3/27/2026,5:44:29 PM,23.4921875,23.15625,25.62,,25.08,96.79,15.739
1774658669127,3/27/2026,5:44:29 PM,23.4921875,23.15625,25.62,,25.08,96.79,15.739
1774658669241,3/27/2026,5:44:29 PM,23.4921875,23.203125,25.62,,25.08,96.79,15.739
1774658669639,3/27/2026,5:44:29 PM,23.4921875,23.203125,25.62,,25.095,96.79,15.724
1774658670005,3/27/2026,5:44:30 PM,23.5234375,23.296875,25.62,,25.095,96.79,15.724
1774658670125,3/27/2026,5:44:30 PM,23.5234375,23.296875,25.62,,25.095,96.79,15.724
1774658670203,3/27/2026,5:44:30 PM,23.5234375,23.296875,25.62,,25.095,96.79,15.724
1774658670386,3/27/2026,5:44:30 PM,23.5234375,23.296875,25.62,,25.08,96.791,15.739
1774658670443,3/27/2026,5:44:30 PM,23.4921875,23.296875,25.62,,25.08,96.791,15.739
1774658670489,3/27/2026,5:44:30 PM,23.4921875,23.296875,25.62,,25.08,96.791,15.739
1774658670541,3/27/2026,5:44:30 PM,23.4921875,23.296875,25.62,,25.08,96.791,15.739
1774658670804,3/27/2026,5:44:30 PM,23.4921875,23.140625,25.62,,25.08,96.791,15.739
1774658670871,3/27/2026,5:44:30 PM,23.4921875,23.140625,25.62,,25.08,96.791,15.739
1774658670923,3/27/2026,5:44:30 PM,23.4921875,23.140625,25.62,,25.08,96.791,15.739
1774658670972,3/27/2026,5:44:30 PM,23.4921875,23.140625,25.62,,25.055,96.791,15.734
1774658671129,3/27/2026,5:44:31 PM,23.3671875,23.140625,25.62,,25.055,96.791,15.734
1774658671242,3/27/2026,5:44:31 PM,23.3671875,23.140625,25.62,,25.055,96.791,15.734
1774658671502,3/27/2026,5:44:31 PM,23.3671875,23.1796875,25.62,,25.055,96.791,15.734
1774658671648,3/27/2026,5:44:31 PM,23.3671875,23.1796875,25.62,,25.055,96.791,15.734
1774658671795,3/27/2026,5:44:31 PM,23.3671875,23.1796875,25.62,,25.085,96.791,15.734
1774658672006,3/27/2026,5:44:32 PM,23.4296875,23.1796875,25.62,,25.085,96.791,15.734
1774658672119,3/27/2026,5:44:32 PM,23.4296875,23.078125,25.62,,25.085,96.791,15.734
1774658672205,3/27/2026,5:44:32 PM,23.4296875,23.078125,25.62,,25.085,96.791,15.734
1774658672391,3/27/2026,5:44:32 PM,23.4296875,23.078125,25.62,,25.085,96.791,15.734
1774658672442,3/27/2026,5:44:32 PM,23.4296875,23.078125,25.62,,25.14,96.791,15.729
1774658672491,3/27/2026,5:44:32 PM,23.4296875,23.078125,25.62,,25.14,96.791,15.729
1774658672544,3/27/2026,5:44:32 PM,23.4296875,23.078125,25.62,,25.14,96.791,15.729
1774658672791,3/27/2026,5:44:32 PM,23.4296875,23.1796875,25.62,,25.14,96.791,15.729
1774658672854,3/27/2026,5:44:32 PM,23.4296875,23.1796875,25.62,,25.14,96.791,15.729
1774658672902,3/27/2026,5:44:32 PM,23.4296875,23.1796875,25.62,,25.14,96.791,15.729
1774658672951,3/27/2026,5:44:32 PM,23.4296875,23.1796875,25.62,,25.14,96.791,15.729
1774658673008,3/27/2026,5:44:33 PM,23.4296875,23.1796875,25.62,,25.14,96.791,15.729
1774658673132,3/27/2026,5:44:33 PM,23.4296875,23.1796875,25.62,,25.11,96.791,15.749
1774658673242,3/27/2026,5:44:33 PM,23.4296875,23.1796875,25.62,,25.11,96.791,15.749
1774658673506,3/27/2026,5:44:33 PM,23.4765625,23.2109375,25.62,,25.11,96.791,15.749
1774658673640,3/27/2026,5:44:33 PM,23.4765625,23.2109375,25.62,,25.11,96.791,15.749
1774658674003,3/27/2026,5:44:34 PM,23.4765625,23.2109375,25.63,,25.135,96.791,15.725
1774658674137,3/27/2026,5:44:34 PM,23.46875,23.2109375,25.63,,25.135,96.791,15.725
1774658674210,3/27/2026,5:44:34 PM,23.46875,23.1875,25.63,,25.135,96.791,15.725
1774658674404,3/27/2026,5:44:34 PM,23.46875,23.1875,25.63,,25.135,96.791,15.725
1774658674449,3/27/2026,5:44:34 PM,23.46875,23.1875,25.63,,25.135,96.791,15.725
1774658674498,3/27/2026,5:44:34 PM,23.46875,23.1875,25.63,,25.135,96.791,15.725
1774658674549,3/27/2026,5:44:34 PM,23.46875,23.1875,25.63,,25.135,96.791,15.725
1774658674777,3/27/2026,5:44:34 PM,23.390625,23.1875,25.63,,25.1,96.79,15.739
1774658674898,3/27/2026,5:44:34 PM,23.390625,23.140625,25.63,,25.1,96.79,15.739
1774658674948,3/27/2026,5:44:34 PM,23.390625,23.140625,25.63,,25.1,96.79,15.739
1774658675009,3/27/2026,5:44:35 PM,23.390625,23.140625,25.63,,25.1,96.79,15.739
1774658675129,3/27/2026,5:44:35 PM,23.390625,23.140625,25.63,,25.1,96.79,15.739
1774658675248,3/27/2026,5:44:35 PM,23.390625,23.140625,25.63,,25.1,96.79,15.739
1774658675506,3/27/2026,5:44:35 PM,23.4765625,23.140625,25.63,,25.11,96.791,15.74
1774658675648,3/27/2026,5:44:35 PM,23.4765625,23.2109375,25.63,,25.11,96.791,15.74
1774658676009,3/27/2026,5:44:36 PM,23.4765625,23.2109375,25.63,,25.11,96.791,15.71
1774658676153,3/27/2026,5:44:36 PM,23.4765625,23.2109375,25.63,,25.085,96.791,15.71
1774658676208,3/27/2026,5:44:36 PM,23.5,23.2109375,25.63,,25.085,96.791,15.71
1774658676388,3/27/2026,5:44:36 PM,23.5,23.2109375,25.63,,25.085,96.791,15.71
1774658676438,3/27/2026,5:44:36 PM,23.5,23.2109375,25.63,,25.085,96.791,15.71
1774658676490,3/27/2026,5:44:36 PM,23.5,23.2109375,25.63,,25.085,96.791,15.71
1774658676543,3/27/2026,5:44:36 PM,23.5,23.2109375,25.63,,25.085,96.791,15.71
1774658676780,3/27/2026,5:44:36 PM,23.5,23.2109375,25.63,,25.08,96.791,15.705
1774658676900,3/27/2026,5:44:36 PM,23.5,23.2109375,25.63,,25.08,96.791,15.705
1774658676951,3/27/2026,5:44:36 PM,23.5,23.2109375,25.63,,25.08,96.791,15.705
1774658677009,3/27/2026,5:44:37 PM,23.5,23.2109375,25.63,,25.08,96.791,15.705
1774658677129,3/27/2026,5:44:37 PM,23.5,23.125,25.63,,25.08,96.791,15.705
1774658677240,3/27/2026,5:44:37 PM,23.5,23.125,25.63,,25.08,96.791,15.705
1774658677508,3/27/2026,5:44:37 PM,23.5,23.125,25.63,,25.09,96.79,15.715
1774658677643,3/27/2026,5:44:37 PM,23.453125,23.125,25.63,,25.09,96.79,15.715
1774658678010,3/27/2026,5:44:38 PM,23.453125,23.0703125,25.63,,25.09,96.79,15.715
1774658678131,3/27/2026,5:44:38 PM,23.453125,23.0703125,25.63,,25.09,96.79,15.715
1774658678211,3/27/2026,5:44:38 PM,23.453125,23.0703125,25.63,,25,96.79,15.705
1774658678385,3/27/2026,5:44:38 PM,23.5390625,23.0703125,25.63,,25,96.79,15.705
1774658678438,3/27/2026,5:44:38 PM,23.5390625,23.0703125,25.63,,25,96.79,15.705
1774658678493,3/27/2026,5:44:38 PM,23.5390625,23.09375,25.63,,25,96.79,15.705
1774658678539,3/27/2026,5:44:38 PM,23.5390625,23.09375,25.63,,25,96.79,15.705
1774658678781,3/27/2026,5:44:38 PM,23.5390625,23.09375,25.63,,25,96.79,15.705
1774658678870,3/27/2026,5:44:38 PM,23.5390625,23.09375,25.63,,25,96.79,15.705
1774658678927,3/27/2026,5:44:38 PM,23.5390625,23.09375,25.63,,25.095,96.79,15.72
1774658678972,3/27/2026,5:44:38 PM,23.5390625,23.09375,25.63,,25.095,96.79,15.72
1774658679136,3/27/2026,5:44:39 PM,23.5,23.09375,25.63,,25.095,96.79,15.72
1774658679256,3/27/2026,5:44:39 PM,23.5,23.2109375,25.63,,25.095,96.79,15.72
1774658679506,3/27/2026,5:44:39 PM,23.5,23.2109375,25.63,,25.095,96.79,15.72
1774658679640,3/27/2026,5:44:39 PM,23.5,23.2109375,25.63,,25.06,96.79,15.71
1774658680011,3/27/2026,5:44:40 PM,23.4921875,23.0078125,25.63,,25.06,96.79,15.71
1774658680126,3/27/2026,5:44:40 PM,23.4921875,23.0078125,25.63,,25.06,96.79,15.71
1774658680192,3/27/2026,5:44:40 PM,23.4921875,23.0078125,25.63,,25.06,96.79,15.71
1774658680421,3/27/2026,5:44:40 PM,23.4921875,23.0078125,25.63,,25.08,96.789,15.71
1774658680463,3/27/2026,5:44:40 PM,23.4921875,23.0078125,25.63,,25.08,96.789,15.71
1774658680510,3/27/2026,5:44:40 PM,23.46875,23.0078125,25.63,,25.08,96.789,15.71
1774658680564,3/27/2026,5:44:40 PM,23.46875,23.0078125,25.63,,25.08,96.789,15.71
1774658680785,3/27/2026,5:44:40 PM,23.46875,23.0546875,25.63,,25.08,96.789,15.71
1774658680880,3/27/2026,5:44:40 PM,23.46875,23.0546875,25.63,,25.08,96.789,15.71
1774658680929,3/27/2026,5:44:40 PM,23.46875,23.0546875,25.63,,25.08,96.789,15.71
1774658680981,3/27/2026,5:44:40 PM,23.46875,23.0546875,25.63,,25.08,96.789,15.71
1774658681133,3/27/2026,5:44:41 PM,23.46875,23.0546875,25.63,,25.02,96.791,15.725
1774658681256,3/27/2026,5:44:41 PM,23.5390625,23.0546875,25.63,,25.02,96.791,15.725
1774658681507,3/27/2026,5:44:41 PM,23.5390625,23.03125,25.63,,25.02,96.791,15.725
1774658681642,3/27/2026,5:44:41 PM,23.5390625,23.03125,25.63,,25.02,96.791,15.725
1774658681994,3/27/2026,5:44:41 PM,23.4140625,23.03125,25.63,,25.16,96.791,15.71
1774658682119,3/27/2026,5:44:42 PM,23.4140625,23.03125,25.63,,25.16,96.791,15.71
1774658682194,3/27/2026,5:44:42 PM,23.4140625,23.03125,25.63,,25.16,96.791,15.71
1774658682387,3/27/2026,5:44:42 PM,23.4140625,23.03125,25.63,,25.16,96.791,15.71
1774658682437,3/27/2026,5:44:42 PM,23.4140625,23.03125,25.63,,25.16,96.791,15.71
1774658682487,3/27/2026,5:44:42 PM,23.4140625,23.03125,25.63,,25.095,96.792,15.71
1774658682590,3/27/2026,5:44:42 PM,23.4140625,23.03125,25.63,,25.095,96.792,15.71
1774658682790,3/27/2026,5:44:42 PM,23.453125,23.03125,25.63,,25.095,96.792,15.71
1774658682873,3/27/2026,5:44:42 PM,23.453125,23.09375,25.63,,25.095,96.792,15.71
1774658682924,3/27/2026,5:44:42 PM,23.453125,23.09375,25.63,,25.095,96.792,15.71
1774658682975,3/27/2026,5:44:42 PM,23.453125,23.09375,25.63,,25.095,96.792,15.71
1774658683139,3/27/2026,5:44:43 PM,23.453125,23.09375,25.63,,25.095,96.792,15.71
1774658683329,3/27/2026,5:44:43 PM,23.453125,23.09375,25.63,,25.16,96.791,15.69
1774658683507,3/27/2026,5:44:43 PM,23.4921875,23.09375,25.63,,25.16,96.791,15.69
1774658683658,3/27/2026,5:44:43 PM,23.4921875,23.09375,25.63,,25.16,96.791,15.69
1774658684002,3/27/2026,5:44:44 PM,23.4921875,23.09375,25.63,,25.01,96.791,15.68
1774658684122,3/27/2026,5:44:44 PM,23.40625,23.09375,25.63,,25.01,96.791,15.68
1774658684193,3/27/2026,5:44:44 PM,23.40625,23.09375,25.63,,25.01,96.791,15.68
1774658684387,3/27/2026,5:44:44 PM,23.40625,23.125,25.63,,25.01,96.791,15.68
1774658684440,3/27/2026,5:44:44 PM,23.40625,23.125,25.63,,25.01,96.791,15.68
1774658684490,3/27/2026,5:44:44 PM,23.40625,23.125,25.63,,25.01,96.791,15.68
1774658684542,3/27/2026,5:44:44 PM,23.40625,23.125,25.63,,25.01,96.791,15.68
1774658684778,3/27/2026,5:44:44 PM,23.40625,23.125,25.63,,25.1,96.791,15.685
1774658684873,3/27/2026,5:44:44 PM,23.5,23.125,25.63,,25.1,96.791,15.685
1774658684923,3/27/2026,5:44:44 PM,23.5,23.125,25.63,,25.1,96.791,15.685
1774658684975,3/27/2026,5:44:44 PM,23.5,23.03125,25.63,,25.1,96.791,15.685
1774658685128,3/27/2026,5:44:45 PM,23.5,23.03125,25.63,,25.1,96.791,15.685
1774658685254,3/27/2026,5:44:45 PM,23.5,23.03125,25.63,,25.1,96.791,15.685
1774658685505,3/27/2026,5:44:45 PM,23.4375,23.03125,25.63,,25.18,96.791,15.68
1774658685638,3/27/2026,5:44:45 PM,23.4375,23.03125,25.63,,25.18,96.791,15.68
1774658685996,3/27/2026,5:44:45 PM,23.4375,23.0546875,25.63,,25.18,96.791,15.68
1774658686116,3/27/2026,5:44:46 PM,23.4375,23.0546875,25.63,,25.095,96.791,15.681
1774658686200,3/27/2026,5:44:46 PM,23.4375,23.0546875,25.63,,25.095,96.791,15.681
1774658686385,3/27/2026,5:44:46 PM,23.671875,23.0546875,25.63,,25.095,96.791,15.681
1774658686434,3/27/2026,5:44:46 PM,23.671875,23.0078125,25.63,,25.095,96.791,15.681
1774658686486,3/27/2026,5:44:46 PM,23.671875,23.0078125,25.63,,25.095,96.791,15.681
1774658686543,3/27/2026,5:44:46 PM,23.671875,23.0078125,25.63,,25.095,96.791,15.681
1774658686793,3/27/2026,5:44:46 PM,23.671875,23.0078125,25.63,,25.105,96.792,15.705
1774658686869,3/27/2026,5:44:46 PM,23.671875,23.0078125,25.63,,25.105,96.792,15.705
1774658686921,3/27/2026,5:44:46 PM,23.671875,23.0078125,25.63,,25.105,96.792,15.705
1774658686972,3/27/2026,5:44:46 PM,23.453125,23.0078125,25.63,,25.105,96.792,15.705
1774658687126,3/27/2026,5:44:47 PM,23.453125,23.03125,25.63,,25.105,96.792,15.705
1774658687253,3/27/2026,5:44:47 PM,23.453125,23.03125,25.63,,25.105,96.792,15.705
1774658687504,3/27/2026,5:44:47 PM,23.453125,23.03125,25.63,,25.105,96.791,15.68
1774658687639,3/27/2026,5:44:47 PM,23.453125,23.03125,25.63,,25.105,96.791,15.68
1774658687990,3/27/2026,5:44:47 PM,23.4921875,22.9921875,25.63,,25.105,96.791,15.68
1774658688110,3/27/2026,5:44:48 PM,23.4921875,22.9921875,25.63,,25.105,96.791,15.68
1774658688185,3/27/2026,5:44:48 PM,23.4921875,22.9921875,25.63,,25.105,96.791,15.68
1774658688379,3/27/2026,5:44:48 PM,23.515625,22.9921875,25.63,,25.085,96.791,15.705
1774658688427,3/27/2026,5:44:48 PM,23.515625,22.9921875,25.63,,25.085,96.791,15.705
1774658688479,3/27/2026,5:44:48 PM,23.515625,22.9921875,25.63,,25.085,96.791,15.705
1774658688530,3/27/2026,5:44:48 PM,23.515625,22.9921875,25.63,,25.085,96.791,15.705
1774658688777,3/27/2026,5:44:48 PM,23.515625,22.9375,25.63,,25.085,96.791,15.705
1774658688935,3/27/2026,5:44:48 PM,23.515625,22.9375,25.62,,25.145,96.791,15.666
1774658688986,3/27/2026,5:44:48 PM,23.515625,22.9375,25.62,,25.145,96.791,15.666
1774658689035,3/27/2026,5:44:49 PM,23.515625,22.9375,25.62,,25.145,96.791,15.666
1774658689122,3/27/2026,5:44:49 PM,23.4921875,22.9375,25.62,,25.145,96.791,15.666
1774658689229,3/27/2026,5:44:49 PM,23.4921875,22.9375,25.62,,25.145,96.791,15.666
1774658689499,3/27/2026,5:44:49 PM,23.4921875,22.9375,25.62,,25.145,96.791,15.666
1774658689629,3/27/2026,5:44:49 PM,23.4921875,22.9375,25.62,,25.145,96.791,15.666
1774658689995,3/27/2026,5:44:49 PM,23.453125,23.03125,25.62,,25.13,96.791,15.7
1774658690121,3/27/2026,5:44:50 PM,23.453125,23.03125,25.62,,25.13,96.791,15.7
1774658690184,3/27/2026,5:44:50 PM,23.453125,23.03125,25.62,,25.13,96.791,15.7
1774658690378,3/27/2026,5:44:50 PM,23.453125,23.03125,25.62,,25.1,96.791,15.68
1774658690429,3/27/2026,5:44:50 PM,23.453125,23.03125,25.62,,25.1,96.791,15.68
1774658690480,3/27/2026,5:44:50 PM,23.453125,23.03125,25.62,,25.1,96.791,15.68
1774658690531,3/27/2026,5:44:50 PM,23.4921875,23.03125,25.62,,25.1,96.791,15.68
1774658690769,3/27/2026,5:44:50 PM,23.4921875,22.9921875,25.62,,25.1,96.791,15.68
1774658690869,3/27/2026,5:44:50 PM,23.4921875,22.9921875,25.62,,25.1,96.791,15.68
1774658690922,3/27/2026,5:44:50 PM,23.4921875,22.9921875,25.62,,25.1,96.791,15.68
1774658690971,3/27/2026,5:44:50 PM,23.4921875,22.9921875,25.62,,25.1,96.791,15.68
1774658691162,3/27/2026,5:44:51 PM,23.4921875,22.9921875,25.62,,25.065,96.791,15.661
1774658691226,3/27/2026,5:44:51 PM,23.4921875,22.9921875,25.62,,25.065,96.791,15.661
1774658691499,3/27/2026,5:44:51 PM,23.4765625,22.96875,25.62,,25.065,96.791,15.661
1774658691629,3/27/2026,5:44:51 PM,23.4765625,22.96875,25.62,,25.065,96.791,15.661
1774658691981,3/27/2026,5:44:51 PM,23.4296875,22.96875,25.62,,25.075,96.791,15.68
1774658692123,3/27/2026,5:44:52 PM,23.4296875,22.96875,25.62,,25.075,96.791,15.68
1774658692185,3/27/2026,5:44:52 PM,23.4296875,23.03125,25.62,,25.075,96.791,15.68
1774658692381,3/27/2026,5:44:52 PM,23.4296875,23.03125,25.62,,25.075,96.791,15.68
1774658692432,3/27/2026,5:44:52 PM,23.4296875,23.03125,25.62,,25.075,96.791,15.68
1774658692482,3/27/2026,5:44:52 PM,23.4296875,23.03125,25.62,,25.075,96.791,15.68
1774658692535,3/27/2026,5:44:52 PM,23.4296875,23.03125,25.62,,25.075,96.792,15.651
1774658692764,3/27/2026,5:44:52 PM,23.4921875,23.03125,25.62,,25.075,96.792,15.651
1774658692863,3/27/2026,5:44:52 PM,23.4921875,23.015625,25.62,,25.075,96.792,15.651
1774658692914,3/27/2026,5:44:52 PM,23.4921875,23.015625,25.62,,25.075,96.792,15.651
1774658692964,3/27/2026,5:44:52 PM,23.4921875,23.015625,25.62,,25.075,96.792,15.651
1774658693115,3/27/2026,5:44:53 PM,23.4921875,23.015625,25.62,,25.075,96.792,15.651
1774658693240,3/27/2026,5:44:53 PM,23.4921875,23.015625,25.62,,25.055,96.791,15.665
1774658693501,3/27/2026,5:44:53 PM,23.5,23.015625,25.62,,25.055,96.791,15.665
1774658693631,3/27/2026,5:44:53 PM,23.5,23.046875,25.62,,25.055,96.791,15.665
1774658693991,3/27/2026,5:44:53 PM,23.5,23.046875,25.62,,25.1,96.79,15.685
1774658694118,3/27/2026,5:44:54 PM,23.5,23.046875,25.62,,25.1,96.79,15.685
1774658694184,3/27/2026,5:44:54 PM,23.515625,23.046875,25.62,,25.1,96.79,15.685
1774658694375,3/27/2026,5:44:54 PM,23.515625,22.921875,25.62,,25.1,96.79,15.685
1774658694420,3/27/2026,5:44:54 PM,23.515625,22.921875,25.62,,25.1,96.79,15.685
1774658694478,3/27/2026,5:44:54 PM,23.515625,22.921875,25.62,,25.1,96.79,15.685
1774658694524,3/27/2026,5:44:54 PM,23.515625,22.921875,25.62,,25.1,96.79,15.685
1774658694763,3/27/2026,5:44:54 PM,23.515625,22.921875,25.62,,25.075,96.79,15.656
1774658694854,3/27/2026,5:44:54 PM,23.4375,22.921875,25.62,,25.075,96.79,15.656
1774658694910,3/27/2026,5:44:54 PM,23.4375,22.921875,25.62,,25.075,96.79,15.656
1774658694958,3/27/2026,5:44:54 PM,23.4375,22.921875,25.62,,25.075,96.79,15.656
1774658695116,3/27/2026,5:44:55 PM,23.4375,23.015625,25.62,,25.075,96.79,15.656
1774658695218,3/27/2026,5:44:55 PM,23.4375,23.015625,25.62,,25.075,96.79,15.656
1774658695503,3/27/2026,5:44:55 PM,23.4375,23.015625,25.62,,25.105,96.79,15.666
1774658695625,3/27/2026,5:44:55 PM,23.4375,23.015625,25.62,,25.105,96.79,15.666
1774658695979,3/27/2026,5:44:55 PM,23.4375,22.90625,25.62,,25.105,96.79,15.666
1774658696099,3/27/2026,5:44:56 PM,23.4375,22.90625,25.62,,25.105,96.79,15.666
1774658696180,3/27/2026,5:44:56 PM,23.4375,22.90625,25.62,,25.175,96.79,15.646
1774658696386,3/27/2026,5:44:56 PM,23.4921875,22.90625,25.62,,25.175,96.79,15.646
1774658696436,3/27/2026,5:44:56 PM,23.4921875,22.90625,25.62,,25.175,96.79,15.646
1774658696488,3/27/2026,5:44:56 PM,23.4921875,22.8828125,25.62,,25.175,96.79,15.646
1774658696538,3/27/2026,5:44:56 PM,23.4921875,22.8828125,25.62,,25.175,96.79,15.646
1774658696759,3/27/2026,5:44:56 PM,23.4921875,22.8828125,25.62,,25.175,96.79,15.646
1774658696853,3/27/2026,5:44:56 PM,23.4921875,22.8828125,25.62,,25.12,96.79,15.67
1774658696903,3/27/2026,5:44:56 PM,23.4921875,22.8828125,25.62,,25.12,96.79,15.67
1774658696954,3/27/2026,5:44:56 PM,23.4921875,22.8828125,25.62,,25.12,96.79,15.67
1774658697107,3/27/2026,5:44:57 PM,23.4765625,22.8828125,25.62,,25.12,96.79,15.67
1774658697228,3/27/2026,5:44:57 PM,23.4765625,22.9921875,25.62,,25.12,96.79,15.67
1774658697489,3/27/2026,5:44:57 PM,23.4765625,22.9921875,25.62,,25.12,96.79,15.67
1774658697631,3/27/2026,5:44:57 PM,23.4765625,22.9921875,25.62,,25.125,96.79,15.685
1774658697978,3/27/2026,5:44:57 PM,23.4375,22.9921875,25.62,,25.125,96.79,15.685
1774658698111,3/27/2026,5:44:58 PM,23.4375,22.9921875,25.62,,25.125,96.79,15.685
1774658698174,3/27/2026,5:44:58 PM,23.4375,22.9921875,25.62,,25.125,96.79,15.685
1774658698369,3/27/2026,5:44:58 PM,23.4375,22.9921875,25.62,,25.145,96.79,15.636
1774658698419,3/27/2026,5:44:58 PM,23.4375,22.9921875,25.62,,25.145,96.79,15.636
1774658698471,3/27/2026,5:44:58 PM,23.4921875,22.9921875,25.62,,25.145,96.79,15.636
1774658698575,3/27/2026,5:44:58 PM,23.4921875,22.9921875,25.62,,25.145,96.79,15.636
1774658698771,3/27/2026,5:44:58 PM,23.4921875,22.9921875,25.62,,25.145,96.79,15.636
1774658698851,3/27/2026,5:44:58 PM,23.4921875,22.9921875,25.62,,25.145,96.79,15.636
1774658698901,3/27/2026,5:44:58 PM,23.4921875,22.9921875,25.62,,25.145,96.79,15.636
1774658698952,3/27/2026,5:44:58 PM,23.4921875,22.9921875,25.62,,25.145,96.79,15.636
1774658699114,3/27/2026,5:44:59 PM,23.4921875,22.9921875,25.62,,25.14,96.79,15.651
1774658699251,3/27/2026,5:44:59 PM,23.40625,22.9921875,25.62,,25.14,96.79,15.651
1774658699480,3/27/2026,5:44:59 PM,23.40625,22.9921875,25.62,,25.14,96.79,15.651
1774658699633,3/27/2026,5:44:59 PM,23.40625,22.9921875,25.62,,25.14,96.79,15.651
1774658699972,3/27/2026,5:44:59 PM,23.4921875,22.9921875,25.62,,25.18,96.789,15.626
1774658700098,3/27/2026,5:45:00 PM,23.4921875,23.09375,25.62,,25.18,96.789,15.626
1774658700171,3/27/2026,5:45:00 PM,23.4921875,23.09375,25.62,,25.18,96.789,15.626
1774658700363,3/27/2026,5:45:00 PM,23.4921875,23.09375,25.62,,25.18,96.789,15.626
1774658700414,3/27/2026,5:45:00 PM,23.4921875,23.09375,25.62,,25.18,96.79,15.651
1774658700478,3/27/2026,5:45:00 PM,23.4921875,23.09375,25.62,,25.055,96.79,15.651
1774658700515,3/27/2026,5:45:00 PM,23.4921875,23.09375,25.62,,25.055,96.79,15.651
